,"STATEN ISLAND ANNUALIZE SALE FOR 2017.  (All Sales From  January 1, 2017 - December 31, 2017)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
137,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6277,77, ,B2,320 EDGEGROVE AVENUE, ,10312,2,0,2,6000,2405,1985,1,B2,0,2017-05-18 00:00:00
138,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6281,25, ,B2,366 IONIA AVENUE, ,10312,2,0,2,4000,2460,2016,1,B2,864494,2017-05-25 00:00:00
139,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6283,59, ,B2,790 DRUMGOOLE ROAD EAST, ,10312,2,0,2,4418,2328,1986,1,B2,0,2017-08-14 00:00:00
140,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6286,35, ,B2,40 RAMONA AVENUE, ,10312,2,0,2,10000,4096,1975,1,B2,10,2017-04-11 00:00:00
141,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6287,15, ,B9,33 RAMONA AVENUE, ,10312,2,0,2,6000,3100,1985,1,B9,0,2017-01-26 00:00:00
142,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6287,18, ,B1,37 RAMONA AVENUE, ,10312,2,0,2,4000,1936,2001,1,B1,10,2017-05-26 00:00:00
143,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6297,4, ,B2,472 LAMONT AVENUE, ,10312,2,0,2,7000,2464,1970,1,B2,568758,2017-01-03 00:00:00
144,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6299,5, ,B2,434 RATHBUN AVENUE, ,10312,2,0,2,4000,2640,1979,1,B2,725000,2017-09-29 00:00:00
145,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6304,40, ,B2,36 HEENAN AVENUE, ,10312,2,0,2,4000,0,2016,1,B2,834965,2017-08-15 00:00:00
146,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6349,33, ,B2,125 BENNETT PLACE, ,10312,2,0,2,9960,5413,1985,1,B2,1199958,2017-03-27 00:00:00
147,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6350,7, ,B2,106 BENNETT PLACE, ,10312,2,0,2,8000,4208,1985,1,B2,0,2017-06-27 00:00:00
148,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6350,7, ,B2,106 BENNETT PLACE, ,10312,2,0,2,8000,4208,1985,1,B2,0,2017-06-27 00:00:00
149,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6356,38, ,B2,204 KINGHORN STREET, ,10312,2,0,2,10000,4150,1995,1,B2,1200000,2017-11-14 00:00:00
150,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6357,68, ,B2,4743 HYLAN BOULEVARD, ,10312,2,0,2,3920,2450,2000,1,B2,780000,2017-10-19 00:00:00
151,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6359,51, ,B9,42 PEARE PLACE, ,10312,2,0,2,5000,2200,1980,1,B9,0,2017-04-17 00:00:00
152,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6360,1, ,B2,639 BARCLAY AVENUE, ,10312,2,0,2,2280,1200,1999,1,B2,450000,2017-07-26 00:00:00
153,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6364,99, ,B2,47 RAVENNA STREET, ,10312,2,0,2,7000,2516,1980,1,B2,762000,2017-08-21 00:00:00
154,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6401,35, ,B2,5 ALLEN PLACE, ,10312,2,0,2,4002,3360,1987,1,B2,400000,2017-12-29 00:00:00
155,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6402,42, ,B2,16 ALLEN PLACE, ,10312,2,0,2,4000,0,2016,1,B2,905224,2017-12-11 00:00:00
156,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6421,6, ,B2,156 LIPSETT AVENUE, ,10312,2,0,2,6000,2800,1984,1,B2,835000,2017-10-10 00:00:00
157,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6423,46, ,B2,89 LIPSETT AVENUE, ,10312,2,0,2,4438,2400,1989,1,B2,785000,2017-09-21 00:00:00
158,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6429,84, ,B2,24 BLUE HERON COURT, ,10312,2,0,2,10017,4800,1998,1,B2,0,2017-01-24 00:00:00
159,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6469,117, ,B2,120 POILLON AVENUE, ,10312,2,0,2,10605,3100,1995,1,B2,998750,2017-12-27 00:00:00
160,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6511,107, ,B2,5190 AMBOY ROAD, ,10312,2,0,2,3523,2494,2004,1,B2,655000,2017-11-01 00:00:00
161,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,91, ,B2,AMBOY ROAD, ,0,2,0,2,5121,2363,2016,1,B2,0,2017-01-10 00:00:00
162,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,91, ,B2,AMBOY ROAD, ,0,2,0,2,5121,2363,2016,1,B2,0,2017-03-10 00:00:00
163,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,91, ,B2,SERENA COURT, ,0,2,0,2,5121,2363,2016,1,B2,885775,2017-07-24 00:00:00
164,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,92, ,B2,5254 AMBOY ROAD, ,10312,2,0,2,5121,2363,2015,1,B2,886793,2017-06-26 00:00:00
165,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,93, ,B2,SERENA COURT, ,0,2,0,2,5128,0,2016,1,B2,875593,2017-06-06 00:00:00
166,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,94, ,B2,SERENA COURT, ,0,2,0,2,5131,2327,2015,1,B2,859900,2017-05-31 00:00:00
167,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,95, ,B2,SERENA COURT, ,0,2,0,2,5130,0,2016,1,B2,849900,2017-06-16 00:00:00
168,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,96, ,B2,SERENA COURT, ,0,2,0,2,5128,0,2016,1,B2,865394,2017-05-15 00:00:00
169,5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6523,109, ,B2,15 SERENA COURT, ,10312,2,0,2,8136,0,2016,1,B2,879900,2017-12-27 00:00:00
170,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,5407,27, ,V0,BATHGATE STREET, ,0,0,0,0,5000,0,0,1,V0,875000,2017-05-01 00:00:00
171,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,5407,29, ,V0,N/A BATHGATE STREET, ,0,0,0,0,5000,0,0,1,V0,0,2017-05-01 00:00:00
172,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,5425,6, ,V0,HYLAN BOULEVARD, ,0,0,0,0,5000,0,0,1,V0,282000,2017-03-10 00:00:00
173,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6229,23, ,V0,IONIA AVENUE, ,0,0,0,0,8000,0,0,1,V0,0,2017-05-16 00:00:00
174,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6242,29, ,V0,MOSELY AVENUE, ,10312,0,0,0,250,0,0,1,V0,0,2017-04-05 00:00:00
175,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6243,67, ,V0,MOSELY AVENUE, ,0,0,0,0,5500,0,0,1,V0,440000,2017-06-07 00:00:00
176,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6249,530, ,V0,SOUTH RAILROAD ST, ,10312,0,0,0,2312,0,0,1,V0,0,2017-12-28 00:00:00
177,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6249,650, ,V0,N/A HODA PLACE, ,10312,0,0,0,1960,0,0,1,V0,0,2017-09-25 00:00:00
178,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6302,57, ,V0,SHELDON AVENUE, ,0,0,0,0,4000,0,0,1,V0,500000,2017-11-14 00:00:00
179,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6302,59, ,V0,N/A SHELDON AVENUE, ,0,0,0,0,4000,0,0,1,V0,0,2017-11-14 00:00:00
180,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6302,61, ,V0,N/A SHELDON AVENUE, ,0,0,0,0,4000,0,0,1,V0,0,2017-11-14 00:00:00
181,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6302,63, ,V0,N/A SHELDON AVENUE, ,0,0,0,0,4000,0,0,1,V0,0,2017-11-14 00:00:00
182,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6302,68, ,V0,N/A SHELDON AVENUE, ,0,0,0,0,4000,0,0,1,V0,0,2017-11-14 00:00:00
183,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6321,300, ,V0,N/A ALVINE AVENUE, ,10312,0,0,0,1394,0,0,1,V0,0,2017-03-13 00:00:00
184,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6459,14, ,V0,POILLON AVENUE, ,0,0,0,0,4000,0,0,1,V0,335000,2017-07-18 00:00:00
185,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6459,14, ,V0,POILLON AVENUE, ,0,0,0,0,4000,0,0,1,V0,430000,2017-12-13 00:00:00
186,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6459,26, ,V0,HYLAN BOULEVARD, ,0,0,0,0,5085,0,0,1,V0,625000,2017-05-11 00:00:00
187,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6459,26, ,V0,HYLAN BOULEVARD, ,0,0,0,0,5085,0,0,1,V0,0,2017-05-11 00:00:00
188,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6459,28, ,V0,N/A HYLAN BOULEVARD, ,0,0,0,0,6667,0,0,1,V0,0,2017-05-11 00:00:00
189,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6459,28, ,V0,N/A HYLAN BOULEVARD, ,0,0,0,0,6667,0,0,1,V0,0,2017-05-11 00:00:00
190,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6517,70, ,V0,ARBUTUS AVENUE, ,0,0,0,0,11000,0,0,1,V0,780000,2017-05-04 00:00:00
191,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6523,24, ,V0,117 ARBUTUS AVENUE, ,10312,2,0,2,68638,0,1925,1,V0,0,2017-11-28 00:00:00
192,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 , ,6523,25, , ,119 ARBUTUS AVENUE, ,10312,0,0,0,0,0,0,1,V0,0,2017-11-28 00:00:00
193,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 , ,6523,26, , ,113 ARBUTUS AVENUE, ,10312,0,0,0,0,0,0,1,V0,0,2017-11-28 00:00:00
194,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 , ,6523,27, , ,115 HOGAN AVENUE, ,10312,0,0,0,0,0,0,1,V0,0,2017-11-28 00:00:00
195,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6523,110, ,V0,AMBOY ROAD, ,0,0,0,0,5779,0,0,1,V0,0,2017-01-10 00:00:00
196,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6523,114, ,V0,AMBOY ROAD, ,0,0,0,0,23610,0,0,1,V0,0,2017-02-08 00:00:00
197,5,ANNADALE,05 TAX CLASS 1 VACANT LAND                 ,1B,6523,114, ,V0,AMBOY ROAD, ,0,0,0,0,23610,0,0,1,V0,150000,2017-03-10 00:00:00
198,5,ANNADALE,06 TAX CLASS 1 - OTHER                     ,1,5426,18, ,Z0,12 SANDGAP STREET, ,10312,0,0,0,2500,900,1960,1,Z0,0,2017-06-03 00:00:00
199,5,ANNADALE,06 TAX CLASS 1 - OTHER                     ,1,6272,19, ,Z0,14 CANTON AVENUE, ,10312,1,0,1,3960,2092,1960,1,Z0,363000,2017-03-24 00:00:00
200,5,ANNADALE,06 TAX CLASS 1 - OTHER                     ,1,6350,15, ,Z0,120A BENNETT PLACE, ,10312,0,0,0,3761,0,1988,1,Z0,0,2017-06-27 00:00:00
201,5,ANNADALE,07 RENTALS - WALKUP APARTMENTS             ,2A,6400,49, ,C3,492 LIPSETT AVENUE, ,10312,4,0,4,3758,1536,1948,2,C3,783120,2017-09-29 00:00:00
202,5,ANNADALE,21 OFFICE BUILDINGS                        ,4,6232,41, ,O7,120 RATHBUN AVENUE, ,10312,1,0,1,6000,1340,1960,4,O7,530000,2017-08-30 00:00:00
203,5,ANNADALE,22 STORE BUILDINGS                         ,4,6225,7, ,K1,843 ANNADALE ROAD, ,10312,0,1,1,2430,1438,1940,4,K1,470000,2017-01-09 00:00:00
204,5,ANNADALE,46 CONDO STORE BUILDINGS                   ,4,6244,1003, ,RK,885 ANNADALE ROAD,3,10312,0,0,1,0,0,1975,4,RK,575000,2017-08-04 00:00:00
205,5,ANNADALE,46 CONDO STORE BUILDINGS                   ,4,6244,1003, ,RK,885 ANNADALE ROAD,3,10312,0,0,1,0,0,1975,4,RK,0,2017-11-20 00:00:00
206,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5720,92, ,A5,82 GARY STREET, ,10312,1,0,1,2700,1700,1998,1,A5,530000,2017-02-03 00:00:00
207,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5724,67, ,A5,121 GARY STREET, ,10312,1,0,1,2500,1536,2000,1,A5,559000,2017-09-27 00:00:00
208,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5725,162, ,A5,27 WINSTON STREET, ,10312,1,0,1,2488,1656,2003,1,A5,595000,2017-11-01 00:00:00
209,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5725,178, ,A5,52 HINTON STREET, ,10312,1,0,1,2658,1656,2003,1,A5,585000,2017-10-06 00:00:00
210,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5725,179, ,A5,48 HINTON STREET, ,10312,1,0,1,2658,1656,2003,1,A5,535000,2017-10-17 00:00:00
211,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5725,190, ,A5,43 CHATHAM STREET, ,10312,1,0,1,1400,1120,1997,1,A5,470000,2017-09-19 00:00:00
212,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5725,190, ,A5,43 CHATHAM STREET, ,10312,1,0,1,1400,1120,1997,1,A5,0,2017-09-19 00:00:00
213,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5726,1, ,A5,6 BENSON STREET, ,10312,1,0,1,3200,1450,1986,1,A5,380000,2017-04-28 00:00:00
214,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5726,18, ,A5,39 HINTON STREET, ,10312,1,0,1,2500,1456,2001,1,A5,560000,2017-08-11 00:00:00
215,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5726,28, ,A5,61 KENILWORTH AVENUE, ,10312,1,0,1,2375,1456,2001,1,A5,559000,2017-09-20 00:00:00
216,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5726,59, ,A5,27 BENSON STREET, ,10312,1,0,1,2488,1400,2004,1,A5,540000,2017-12-11 00:00:00
217,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,3, ,A5,18 KENILWORTH AVENUE, ,10312,1,0,1,1545,1350,2002,1,A5,470000,2017-03-30 00:00:00
218,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,8, ,A5,26 KENILWORTH AVENUE, ,10312,1,0,1,1545,1350,2002,1,A5,619043,2017-04-20 00:00:00
219,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,13, ,A5,36 KENILWORTH AVENUE, ,10312,1,0,1,2475,1350,2002,1,A5,0,2017-07-08 00:00:00
220,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,49, ,A5,120 KENILWORTH AVENUE, ,10312,1,0,1,2744,1540,1996,1,A5,495000,2017-06-23 00:00:00
221,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,61, ,A5,140 KENILWORTH AVENUE, ,10312,1,0,1,2800,1060,1998,1,A5,330000,2017-10-26 00:00:00
222,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,73, ,A5,164 KENILWORTH AVENUE, ,10312,1,0,1,2800,1060,1998,1,A5,0,2017-12-02 00:00:00
223,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,84, ,A5,176 KENILWORTH AVENUE, ,10312,1,0,1,1300,1060,1998,1,A5,460000,2017-05-16 00:00:00
224,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,84, ,A5,178 KENILWORTH AVENUE, ,10312,1,0,1,1300,1060,1998,1,A5,0,2017-08-29 00:00:00
225,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,87, ,A5,184 KENILWORTH AVENUE, ,10312,1,0,1,2800,1060,1998,1,A5,455000,2017-01-23 00:00:00
226,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,131, ,A5,88 KENILWORTH AVENUE, ,10312,1,0,1,2726,1540,1995,1,A5,485000,2017-08-24 00:00:00
227,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5730,13, ,A5,457 WOODROW ROAD, ,10312,1,0,1,3108,1874,2007,1,A5,615000,2017-05-24 00:00:00
228,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5735,165, ,A2,361 WOODROW ROAD, ,10312,1,0,1,5400,1072,1965,1,A2,560000,2017-03-10 00:00:00
229,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5735,337, ,A5,166 PRESENTATION CIRCLE, ,10312,1,0,1,1977,1991,2011,1,A5,229369,2017-07-20 00:00:00
230,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5735,339, ,A5,170 PRESENTATION CIRCLE, ,10312,1,0,1,1974,1991,2011,1,A5,570000,2017-10-31 00:00:00
231,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5735,348, ,A5,196 PRESENTATION CIRCLE, ,10312,1,0,1,2497,1991,2011,1,A5,0,2017-07-06 00:00:00
232,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5735,349, ,A5,198 PRESENTATION CIRCLE, ,10312,1,0,1,2094,1991,2011,1,A5,585000,2017-11-30 00:00:00
233,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5735,412, ,A5,77 PRESENTATION CIRCLE, ,10312,1,0,1,2167,1991,2011,1,A5,542000,2017-03-17 00:00:00
234,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5735,427, ,A5,105 PRESENTATION CIRCLE, ,10312,1,0,1,1972,1991,2011,1,A5,542000,2017-04-06 00:00:00
235,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,15, ,A5,81 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,310000,2017-11-16 00:00:00
236,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,16, ,A5,83 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,315000,2017-04-07 00:00:00
237,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,20, ,A5,97 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,340000,2017-10-11 00:00:00
238,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,22, ,A5,93 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,300000,2017-06-01 00:00:00
239,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,30, ,A5,121 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,329900,2017-08-29 00:00:00
240,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,66, ,A5,333 ASPEN KNOLLS WAY, ,10312,1,0,1,560,1510,2000,1,A5,340000,2017-11-30 00:00:00
241,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,73, ,A5,311 ASPEN KNOLLS WAY, ,10312,1,0,1,560,1510,2000,1,A5,345000,2017-12-14 00:00:00
242,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,77, ,A5,155 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,336000,2017-06-12 00:00:00
243,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,77, ,A5,155 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,0,2017-10-06 00:00:00
244,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,81, ,A5,159 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,325000,2017-05-31 00:00:00
245,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,84, ,A5,163 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,1,2017-11-06 00:00:00
246,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,87, ,A5,297 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,315000,2017-09-15 00:00:00
247,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,96, ,A5,177 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,320000,2017-06-21 00:00:00
248,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,106, ,A5,227 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,315000,2017-07-25 00:00:00
249,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,111, ,A5,189 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,328000,2017-12-19 00:00:00
250,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,120, ,A5,205 ASPEN KNOLLS WAY, ,10312,1,0,1,560,1510,2000,1,A5,270000,2017-06-12 00:00:00
251,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,121, ,A5,209 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2000,1,A5,320000,2017-02-07 00:00:00
252,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,134, ,A5,119 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2001,1,A5,318000,2017-07-14 00:00:00
253,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,137, ,A5,111 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2001,1,A5,282000,2017-01-11 00:00:00
254,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,147, ,A5,89 ASPEN KNOLLS WAY, ,10312,1,0,1,500,1354,2001,1,A5,337500,2017-05-17 00:00:00
255,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,181, ,A5,68 BIANCA COURT, ,10312,1,0,1,560,1510,2004,1,A5,475466,2017-06-15 00:00:00
256,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,181, ,A5,68 BIANCA COURT, ,10312,1,0,1,560,1510,2004,1,A5,258570,2017-09-21 00:00:00
257,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,197, ,A5,39 BIANCA COURT, ,10312,1,0,1,353,929,2004,1,A5,227500,2017-05-30 00:00:00
258,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5740,207, ,A5,1318 ARTHUR KILL ROAD, ,10312,1,0,1,500,1354,2004,1,A5,298000,2017-02-28 00:00:00
259,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,7, ,A5,52 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,310000,2017-12-05 00:00:00
260,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,17, ,A5,74 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,293000,2017-02-28 00:00:00
261,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,23, ,A5,90 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,327000,2017-03-31 00:00:00
262,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,40, ,A5,140 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,317500,2017-11-08 00:00:00
263,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,44, ,A5,148 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,318000,2017-05-30 00:00:00
264,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,46, ,A5,152 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,329000,2017-11-14 00:00:00
265,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,49, ,A5,158 ILYSSA WAY, ,10312,1,0,1,353,929,1996,1,A5,175500,2017-03-07 00:00:00
266,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,51, ,A5,162 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,0,2017-03-27 00:00:00
267,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,69, ,A5,200 ILYSSA WAY, ,10312,1,0,1,353,929,1996,1,A5,235000,2017-10-11 00:00:00
268,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,79, ,A5,228 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,335000,2017-10-03 00:00:00
269,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,93, ,A5,266 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,320000,2017-06-06 00:00:00
270,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,93, ,A5,266 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,320000,2017-06-06 00:00:00
271,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,97, ,A5,276 ILYSSA WAY, ,10312,1,0,1,500,1354,1996,1,A5,333000,2017-06-28 00:00:00
272,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,98, ,A5,278 ILYSSA WAY, ,10312,1,0,1,560,1510,1996,1,A5,1000,2017-11-06 00:00:00
273,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5741,122, ,A5,350 ILYSSA WAY, ,10312,1,0,1,560,1510,1996,1,A5,349900,2017-05-30 00:00:00
