,"BRONX ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
130,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4903,76, ,A5,1164 EAST 225 STREET                     ,            ,10466,1,0,1,1840,1584,1970,1,A5,312000,2013-12-27 00:00:00
131,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4903,76, ,A5,1164 EAST 225TH STREET                   ,            ,10466,1,0,1,1840,1584,1970,1,A5,222700,2013-07-12 00:00:00
132,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4905,31, ,A1,1286 EAST 229TH STREET                   ,            ,10466,1,0,1,3150,1856,1965,1,A1,0,2013-10-25 00:00:00
133,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4916,31, ,A5,3619 DE REIMER AVENUE                    ,            ,10466,1,0,1,1827,1744,1964,1,A5,0,2013-07-12 00:00:00
134,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4917,31, ,A2,3621 PALMER AVENUE                       ,            ,10466,1,0,1,5022,2880,1958,1,A2,337000,2013-02-13 00:00:00
135,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4934,22, ,A5,1153 GRENADA PLACE                       ,            ,10466,1,0,1,1908,1782,1940,1,A5,275000,2013-01-30 00:00:00
136,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4934,59, ,A5,1177 GRENADA PLACE                       ,            ,10466,1,0,1,1584,1188,1941,1,A5,0,2013-03-04 00:00:00
137,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4943,39, ,A1,3668 HARPER AVENUE                       ,            ,10466,1,0,1,2380,1808,1925,1,A1,0,2013-10-14 00:00:00
138,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4943,58, ,A1,3687 SECOR AVENUE                        ,            ,10466,1,0,1,2856,1248,1925,1,A1,335000,2013-06-12 00:00:00
139,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,7, ,A2,2115 CONNER ST                           ,            ,10466,1,0,1,6252,1932,1960,1,A2,0,2013-08-29 00:00:00
140,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,7, ,A2,2115 CONNER ST                           ,            ,10466,1,0,1,6252,1932,1960,1,A2,435000,2013-08-29 00:00:00
141,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,48, ,A1,2121 LIGHT STREET                        ,            ,10466,1,0,1,3950,1584,1930,1,A1,390000,2013-07-10 00:00:00
142,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,80, ,A1,1466 EAST 233RD STREET                   ,            ,10466,1,0,1,2261,1788,1925,1,A1,257250,2013-12-20 00:00:00
143,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,44, ,A1,3810 HARPER AVENUE                       ,            ,10466,1,0,1,2850,1280,1930,1,A1,0,2013-10-03 00:00:00
144,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,45, ,A1,3814 HARPER AVENUE                       ,            ,10466,1,0,1,2850,1168,1930,1,A1,0,2013-09-10 00:00:00
145,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4947,7, ,A1,2205 LIGHT STREET                        ,            ,10466,1,0,1,3300,1237,1925,1,A1,380000,2013-06-28 00:00:00
146,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4947,7, ,A1,2205 LIGHT STREET                        ,            ,10466,1,0,1,3300,1237,1925,1,A1,215000,2013-01-29 00:00:00
147,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4951,73, ,A1,3720 ROMBOUTS AVE                        ,            ,10466,1,0,1,2500,1122,1925,1,A1,0,2013-09-03 00:00:00
148,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4957,44, ,A2,3955 MURDOCK AVENUE                      ,            ,10466,1,0,1,5000,940,1951,1,A2,0,2013-10-09 00:00:00
149,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4957,71, ,A5,1307 EAST 233RD ST                       ,            ,10466,1,0,1,1998,2088,1961,1,A5,0,2013-02-12 00:00:00
150,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4959,55, ,A5,3943 MONTICELLO AVENUE                   ,            ,10466,1,0,1,1710,1852,1958,1,A5,0,2013-09-23 00:00:00
151,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4960,50, ,A1,3963 SETON AVENUE                        ,            ,10466,1,0,1,2500,1512,1931,1,A1,0,2013-03-22 00:00:00
152,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4962,30, ,A1,3970 AMUNDSON AVENUE                     ,            ,10466,1,0,1,2500,1168,1920,1,A1,137500,2013-06-25 00:00:00
153,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4964,29, ,A2,3934 PRATT AVENUE                        ,            ,10466,1,0,1,10920,1300,1925,1,A2,355000,2013-09-09 00:00:00
154,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4967,18, ,A1,4033 SECOR AVENUE                        ,            ,10466,1,0,1,2522,1296,1925,1,A1,0,2013-05-29 00:00:00
155,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4967,53, ,A2,4030 HARPER AVE                          ,            ,10466,1,0,1,8873,1872,1951,1,A2,335000,2013-03-12 00:00:00
156,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4967,53, ,A2,4030 HARPER AVE                          ,            ,10466,1,0,1,8873,1872,1951,1,A2,335000,2013-03-12 00:00:00
157,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4973,1, ,A1,1621 EAST 233RD STREET                   ,            ,10466,1,0,1,2024,1080,1925,1,A1,0,2013-03-07 00:00:00
158,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4979,2, ,A5,4014 ELY AVENUE                          ,            ,10466,1,0,1,1710,1152,1940,1,A5,299000,2013-09-23 00:00:00
159,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4979,29, ,A5,4068 ELY AVENUE                          ,            ,10466,1,0,1,1710,1152,1940,1,A5,316200,2013-07-12 00:00:00
160,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4979,86, ,A5,4029 GRACE AVENUE                        ,            ,10466,1,0,1,2605,1404,1950,1,A5,302100,2013-04-03 00:00:00
161,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4980,80, ,A4,4041 EDSON AVENUE                        ,            ,10466,1,0,1,2500,1158,1920,1,A4,220000,2013-11-04 00:00:00
162,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,1, ,A5,4026 EDSON AVENUE                        ,            ,10466,1,0,1,2800,1798,1960,1,A5,319148,2013-10-01 00:00:00
163,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,33, ,A5,4072 EDSON AVENUE                        ,            ,10466,1,0,1,2500,1876,1945,1,A5,287500,2013-08-08 00:00:00
164,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,56, ,A5,4077 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,1350,1782,1960,1,A5,291200,2013-11-06 00:00:00
165,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,67, ,A5,4055 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,1500,2160,1965,1,A5,201750,2013-12-16 00:00:00
166,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4983,37, ,A1,4086 DEREIMER AVENUE                     ,            ,10466,1,0,1,2375,1648,1950,1,A1,320000,2013-02-13 00:00:00
167,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4985,43, ,A1,2078 EDENWALD AVE                        ,            ,10466,1,0,1,2142,1428,1930,1,A1,355000,2013-12-30 00:00:00
168,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4985,75, ,A5,4037 HILL AVENUE                         ,            ,10466,1,0,1,1670,1156,1960,1,A5,0,2013-01-07 00:00:00
169,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4986,21, ,A1,4054 HILL AVENUE                         ,            ,10466,1,0,1,2125,1404,1938,1,A1,335000,2013-02-28 00:00:00
170,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4986,56, ,A1,4063 MONTICELLO AVENUE                   ,            ,10466,1,0,1,2375,1670,1937,1,A1,0,2013-11-18 00:00:00
171,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4988,32, ,A1,4082 SETON AVENUE                        ,            ,10466,1,0,1,2500,2322,1925,1,A1,0,2013-12-23 00:00:00
172,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4988,32, ,A1,4082 SETON AVENUE                        ,            ,10466,1,0,1,2500,2322,1925,1,A1,0,2013-10-19 00:00:00
173,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5134,41, ,A2,2338 PALMER AVENUE                       ,            ,10475,1,0,1,2375,2008,1934,1,A2,95000,2013-12-19 00:00:00
174,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5263,261, ,A1,2141 REEDS MILL LANE                     ,            ,10475,1,0,1,8538,1463,1915,1,A1,335000,2013-09-12 00:00:00
175,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5654,314, ,A1,2520 HOLLERS AVENUE                      ,            ,10475,1,0,1,2500,1936,1925,1,A1,260000,2013-03-20 00:00:00
176,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5655,59, ,A2,3509 ROPES AVENUE                        ,            ,10475,1,0,1,7500,1920,1950,1,A2,0,2013-09-10 00:00:00
177,2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5655,141, ,A2,3521 MC OWEN AVENUE                      ,            ,10475,1,0,1,5000,1093,1925,1,A2,295000,2013-04-15 00:00:00
178,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4706,161, ,B1,1146 EAST 212TH STREET                   ,            ,10469,2,0,2,2278,1920,1950,1,B1,314000,2013-11-26 00:00:00
179,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4707,25, ,B3,1131 EAST 212 STREET                     ,            ,10469,2,0,2,2332,1920,1945,1,B3,386900,2013-11-13 00:00:00
180,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4708,60, ,B1,1142 EAST 214 STREET                     ,            ,10469,2,0,2,1876,2018,1945,1,B1,365000,2013-03-14 00:00:00
181,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4711,84, ,B1,3587 FISH AVENUE                         ,            ,10469,2,0,2,2144,2304,1920,1,B1,0,2013-03-01 00:00:00
182,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4711,1101, ,B1,1309 HICKS STREET                        ,            ,10469,2,0,2,1995,1582,1950,1,B1,265000,2013-10-25 00:00:00
183,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,6, ,B9,3770 LACONIA AVENUE                      ,            ,10469,2,0,2,1888,2061,1950,1,B9,390475,2013-03-05 00:00:00
184,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,37, ,B9,1145 EAST 219TH STREET                   ,            ,10469,2,0,2,1900,2125,1950,1,B9,0,2013-10-04 00:00:00
185,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,41, ,B9,1137 EAST 219 STREET                     ,            ,10469,2,0,2,1900,2125,1950,1,B9,0,2013-01-31 00:00:00
186,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4715,28, ,B1,1467 OAKLEY STREET                       ,            ,10469,2,0,2,1661,2768,2008,1,B1,1000,2013-09-27 00:00:00
187,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4716,21, ,B1,1126A EAST 222 STREET                    ,            ,10469,2,0,2,2114,2612,1950,1,B1,440000,2013-08-09 00:00:00
188,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4717,61, ,B9,3605 MICKLE AVENUE                       ,            ,10469,2,0,2,3146,2800,1955,1,B9,530000,2013-04-11 00:00:00
189,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4721,10, ,B2,3561 CORSA AVENUE                        ,            ,10469,2,0,2,1984,1720,1915,1,B2,220000,2013-07-02 00:00:00
190,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4723,14, ,B1,3461 MICKLE AVENUE                       ,            ,10469,2,0,2,1918,2072,1945,1,B1,365000,2013-11-08 00:00:00
191,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4724,10, ,B2,3481 KINGSLAND AVENUE                    ,            ,10469,2,0,2,4574,3197,1901,1,B2,310000,2013-07-25 00:00:00
192,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4724,43, ,B1,3454 MICKLE AVENUE                       ,            ,10469,2,0,2,2067,2112,1950,1,B1,0,2013-06-10 00:00:00
193,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4727,12, ,B9,3527 KINGSLAND AVENUE                    ,            ,10469,2,0,2,2108,2680,1970,1,B9,0,2013-05-22 00:00:00
194,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,8, ,B9,3530 KINGSLAND AVENUE                    ,            ,10469,2,0,2,1875,2440,1970,1,B9,0,2013-01-17 00:00:00
195,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,50, ,B1,3464 KINGSLAND AVENUE                    ,            ,10469,2,0,2,2053,3261,2008,1,B1,0,2013-06-21 00:00:00
196,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4729,179, ,B1,3420 TIEMANN AVENUE                      ,            ,10469,2,0,2,2533,2160,1950,1,B1,440000,2013-08-30 00:00:00
197,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4732,28, ,B1,3331 PEARSALL AVENUE                     ,            ,10469,2,0,2,2819,1905,1950,1,B1,380000,2013-08-16 00:00:00
198,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4733,30, ,B1,1259 GIVAN AVENUE                        ,            ,10469,2,0,2,2079,2077,1950,1,B1,360000,2013-08-06 00:00:00
199,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4733,44, ,B1,3336 PEARSALL AVENUE                     ,            ,10469,2,0,2,2500,2079,1955,1,B1,476500,2013-09-23 00:00:00
200,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4733,44, ,B1,3336 PEARSALL AVENUE                     ,            ,10469,2,0,2,2500,2079,1955,1,B1,189000,2013-03-14 00:00:00
201,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4736,26, ,B1,3323 SEYMOUR AVENUE                      ,            ,10469,2,0,2,2500,2440,1920,1,B1,10,2013-12-04 00:00:00
202,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4740,10, ,B1,3237 SEYMOUR AVENUE                      ,            ,10469,2,0,2,2500,2160,1920,1,B1,386250,2013-11-08 00:00:00
203,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4740,15, ,B1,3227 SEYMOUR AVE                         ,            ,10469,2,0,2,2500,2160,1920,1,B1,0,2013-09-06 00:00:00
204,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4744,35, ,B1,1505 GIVAN AVENUE                        ,            ,10469,2,0,2,1830,2280,1940,1,B1,315000,2013-07-24 00:00:00
205,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4749,19, ,B1,3337 TIEMANN AVENUE                      ,            ,10469,2,0,2,1710,1889,1955,1,B1,360400,2013-10-30 00:00:00
206,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4749,20, ,B1,3333 TIEMANN AVENUE                      ,            ,10469,2,0,2,2375,2125,1960,1,B1,450000,2013-06-21 00:00:00
207,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4752,57, ,B1,3215 WICKHAM AVENUE                      ,            ,10469,2,0,2,1920,2820,1970,1,B1,482000,2013-07-17 00:00:00
208,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4752,61, ,B1,3207 WICKHAM AVENUE                      ,            ,10469,2,0,2,1920,2585,1970,1,B1,310000,2013-11-14 00:00:00
209,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4752,127, ,B1,1752 GIVAN AVENUE                        ,            ,10469,2,0,2,1849,2575,2005,1,B1,11500,2013-09-27 00:00:00
210,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,15, ,B1,3245 BRUNER AVENUE                       ,            ,10469,2,0,2,2112,2585,1970,1,B1,10,2013-09-25 00:00:00
211,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,21, ,B1,3229 BRUNER                              ,            ,10469,2,0,2,1920,2585,1970,1,B1,485000,2013-12-31 00:00:00
212,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,21, ,B1,3229 BRUNER AVENUE                       ,            ,10469,2,0,2,1920,2585,1970,1,B1,280000,2013-08-30 00:00:00
213,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,37, ,B1,3201 BRUNER AVENUE                       ,            ,10469,2,0,2,2904,2820,1970,1,B1,0,2013-09-13 00:00:00
214,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4758,28, ,B1,1939 BURKE AVENUE                        ,            ,10469,2,0,2,3030,3040,1970,1,B1,0,2013-10-24 00:00:00
215,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4759,17, ,B1,1384 BURKE AVENUE                        ,            ,10469,2,0,2,2269,1880,1970,1,B1,100,2013-08-19 00:00:00
216,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4767,22, ,B3,3019 KINGSLAND AVENUE                    ,            ,10469,2,0,2,4750,1240,1920,1,B3,0,2013-04-23 00:00:00
217,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4767,38, ,B1,3012 MICKLE AVENUE                       ,            ,10469,2,0,2,2377,3654,1920,1,B1,200000,2013-04-16 00:00:00
218,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4767,42, ,B1,3022 MICKLE AVENUE                       ,            ,10469,2,0,2,2375,2160,1950,1,B1,385000,2013-08-07 00:00:00
219,2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4769,32, ,B2,1705 HAMMERSLEY AVENUE                   ,            ,10469,2,0,2,3607,3936,1901,1,B2,0,2013-03-22 00:00:00
