,Manhattan All Sales For 2010 (January 2010 - December 2010),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,"Neighborhood Name 05/06/12, Descriptive Data is as of 05/06/12",,,,,,,,,,,,,,,,,,,,
1,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
2,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
129,1,CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2B,791,69, ,C4,144 WEST 16TH   STREET                   ,            ,10011,10,0,10,2151,5104,1901,2,C4,2500000,2010-07-21 00:00:00
130,1,CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2,799,1, ,C7,171 WEST 23RD STREET                     ,            ,10011,13,10,23,2577,9100,1950,2,C7,0,2010-11-15 00:00:00
131,1,CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,791,36, ,D9,555 SIXTH AVENUE                         ,            ,10011,178,1,179,30975,176442,1974,2,D9,67340000,2010-07-22 00:00:00
132,1,CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,802,36, ,D6,777 AVENUE OF THE AMER                   ,            ,10001,293,2,295,15677,269947,2000,2,D6,150800000,2010-02-16 00:00:00
133,1,CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,802,36, ,D6,777 SIXTH AVENUE                         ,            ,10001,293,2,295,15677,269947,2000,2,D6,10,2010-01-29 00:00:00
134,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,719,36, ,C6,"405 WEST 21ST STREET, 2R                 ",            ,10011,0,0,0,0,0,1900,2,C6,615000,2010-02-25 00:00:00
135,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,42, ,C6,"411 WEST 22ND STREET, 3FR                ",            ,10011,0,0,0,0,0,1900,2,C6,795000,2010-04-30 00:00:00
136,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,74, ,C6,"454 WEST 23, RES                         ",            ,10011,0,0,0,0,0,1900,2,C6,0,2010-01-11 00:00:00
137,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,722,47, ,C6,"410 WEST 25TH STREET, 4A                 ",            ,10001,0,0,0,0,0,1910,2,C6,518000,2010-01-04 00:00:00
138,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,738,23, ,C6,"321 WEST 14TH STREET, 1                  ",            ,10014,0,0,0,0,0,1900,2,C6,950000,2010-04-06 00:00:00
139,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,740,47, ,C6,"328 WEST 17TH STREET, PHW                ",            ,10011,0,0,0,0,0,1900,2,C6,77017,2010-04-12 00:00:00
140,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,740,48, ,C6,"330 WEST 17TH   STREET, 1E               ",            ,10011,0,0,0,0,0,1900,2,C6,515000,2010-04-28 00:00:00
141,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,740,50, ,C6,"334 WEST 17TH STREET, BE                 ",            ,10011,0,0,0,0,0,1900,2,C6,439000,2010-04-26 00:00:00
142,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,742,47, ,C6,"314 WEST 19TH   STREET, 1A               ",            ,10011,0,0,0,0,0,1920,2,C6,1400000,2010-02-09 00:00:00
143,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,742,56, ,C6,"332 WEST 19TH STREET, PHA                ",            ,10011,0,0,0,0,0,1910,2,C6,1325000,2010-01-06 00:00:00
144,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,742,57, ,C6,"334 WEST 19TH STREET, PH-B               ",            ,10011,0,0,0,0,0,1910,2,C6,1705000,2010-01-11 00:00:00
145,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,743,6, ,C6,"365 WEST 19TH   STREET, 3R               ",            ,10011,0,0,0,0,0,1910,2,C6,800000,2010-05-27 00:00:00
146,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,743,24, ,C6,"329 WEST 19TH STREET, 3                  ",            ,10011,0,0,0,0,0,1920,2,C6,975000,2010-03-17 00:00:00
147,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,18, ,C6,"337 WEST 20TH STREET, 4A                 ",            ,10011,0,0,0,0,0,1850,2,C6,517500,2010-01-07 00:00:00
148,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,745,52, ,C6,"326 WEST 22ND STREET, 2F                 ",            ,10011,0,0,0,0,0,1920,2,C6,485000,2010-02-25 00:00:00
149,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,56, ,C6,"334 WEST 22ND STREET, 12                 ",            ,10011,0,0,0,0,0,1925,2,C6,536000,2010-01-29 00:00:00
150,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,746,12, ,C6,"347 WEST 22ND STREET, 10                 ",            ,10011,0,0,0,0,0,1910,2,C6,1255000,2010-02-19 00:00:00
151,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,766,23, ,C6,"227 WEST 16TH STREET, 3RW                ",            ,10011,0,0,0,0,0,1910,2,C6,320000,2010-01-15 00:00:00
152,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,766,23, ,C6,"231 WEST 16TH STREET, 5WF                ",            ,10011,0,0,0,0,0,1910,2,C6,935000,2010-01-04 00:00:00
153,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,766,23, ,C6,"229 WEST 16TH STREET, 2C                 ",            ,10011,0,0,0,0,0,1910,2,C6,433250,2010-04-27 00:00:00
154,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,770,70, ,C6,"256 WEST 21ST   STREET, G3               ",            ,10011,0,0,0,0,0,1900,2,C6,2175000,2010-01-13 00:00:00
155,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,772,12, ,C6,"261 WEST 22ND STREET, 22                 ",            ,10011,0,0,0,0,0,1917,2,C6,470000,2010-02-19 00:00:00
156,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,791,66, ,C6,"136 WEST 16TH STREET, 5E                 ",            ,10011,0,0,0,0,0,1910,2,C6,1250000,2010-05-26 00:00:00
157,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,791,70, ,C6,"146 WEST 16TH STREET, 3AB                ",            ,10011,0,0,0,0,0,1920,2,C6,867500,2010-03-04 00:00:00
158,1,CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,791,71, ,C6,"148 WEST 16TH STREET, 8                  ",            ,10011,0,0,0,0,0,1920,2,C6,575000,2010-03-17 00:00:00
159,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD   STREET, 9E               ",            ,10011,0,0,0,0,0,2003,2,D4,615000,2010-05-24 00:00:00
160,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD STREET, 4E                 ",            ,10011,0,0,0,0,0,2003,2,D4,580000,2010-05-26 00:00:00
161,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD STREET, 2E                 ",            ,10011,0,0,0,0,0,2003,2,D4,490000,2010-05-25 00:00:00
162,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2C,720,60, ,D4,"426 WEST 23RD STREET, 3F                 ",            ,10011,0,0,0,0,0,1900,2,D4,515000,2010-05-06 00:00:00
163,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,722,18, ,D4,"433 WEST 24TH STREET, 5B                 ",            ,10011,0,0,0,0,0,1920,2,D4,490000,2010-02-12 00:00:00
164,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,744,1, ,D4,"365 WEST 20TH STREET, 6D                 ",            ,10011,0,0,0,0,0,1928,2,D4,460000,2010-05-26 00:00:00
165,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,747,1, ,D4,"350 WEST 24TH STREET, 10A                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-02-01 00:00:00
166,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,747,1, ,D4,"350 WEST 24TH STREET, 14A                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-02-01 00:00:00
167,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,747,1, ,D4,"350 WEST 24TH STREET, 14D                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-05-01 00:00:00
168,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,747,28, ,D4,"315 WEST 23RD   STREET, 7D               ",            ,10011,0,0,0,0,0,1926,2,D4,1120000,2010-04-15 00:00:00
169,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,748,1, ,D4,"321 WEST 24TH STREET, 14H                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-03-29 00:00:00
170,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,748,1, ,D4,"341 WEST 24TH STREET, 17J                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-04-01 00:00:00
171,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,748,1, ,D4,"321 WEST 24TH STREET, 20D                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-04-01 00:00:00
172,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,748,1, ,D4,"341 WEST 24TH STREET, 2G                 ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-04-15 00:00:00
173,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,748,1, ,D4,"351 WEST 24TH STREET, 14A                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-04-15 00:00:00
174,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,748,1, ,D4,"321 WEST 24TH STREET, 20J                ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-04-01 00:00:00
175,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,749,24, ,D4,"315 8TH AVENUE, 13E                      ",            ,10001,0,0,0,0,0,1963,2,D4,0,2010-04-15 00:00:00
176,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"345 8TH AVENUE, 13E                      ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-02-01 00:00:00
177,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"340 WEST 28TH STREET, 21B                ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-02-16 00:00:00
178,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"330 WEST 28TH STREET, 3G                 ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-02-16 00:00:00
179,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"355 8TH AVENUE, 20H                      ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-03-01 00:00:00
180,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"345 8TH AVENUE, 19D                      ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-02-15 00:00:00
181,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"330 WEST 28TH STREET, 3G                 ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-02-16 00:00:00
182,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"330 WEST 28TH STREET, 2B                 ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-03-01 00:00:00
183,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"345 8TH AVENUE, 17H                      ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-04-01 00:00:00
184,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"290 9TH AVENUE, 10F                      ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-04-19 00:00:00
185,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"340 WEST 28TH STREET, 8A                 ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-04-19 00:00:00
186,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"340 WEST 28TH STREET, 1D                 ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-04-19 00:00:00
187,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,751,1, ,D4,"330 WEST 28TH STREET, 3D                 ",            ,10001,0,0,0,0,0,1960,2,D4,0,2010-05-01 00:00:00
188,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,752,1, ,D4,"305 WEST 28TH STREET, 6D                 ",            ,10001,0,0,0,0,0,1963,2,D4,0,2010-03-01 00:00:00
189,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,752,1, ,D4,"365 WEST 28TH STREET, 3H                 ",            ,10001,0,0,0,0,0,1963,2,D4,0,2010-05-01 00:00:00
190,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,752,1, ,D4,"305 WEST 28TH STREET, 1F                 ",            ,10001,0,0,0,0,0,1963,2,D4,0,2010-05-01 00:00:00
191,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,752,1, ,D4,"365 WEST 28TH STREET, 13D                ",            ,10001,0,0,0,0,0,1963,2,D4,0,2010-05-01 00:00:00
192,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,766,9, ,D4,"253 WEST 16TH STREET, 1A                 ",            ,10011,0,0,0,0,0,1930,2,D4,900000,2010-02-16 00:00:00
193,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,766,39, ,D4,"201 WEST 16TH STREET, 4B                 ",            ,10011,0,0,0,0,0,1930,2,D4,680000,2010-02-12 00:00:00
194,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,766,39, ,D4,"201 WEST 16TH STREET, 12E                ",            ,10011,0,0,0,0,0,1930,2,D4,379000,2010-03-25 00:00:00
195,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,766,39, ,D4,"201 WEST 16TH STREET, 18B                ",            ,10011,0,0,0,0,0,1930,2,D4,425000,2010-04-23 00:00:00
196,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,766,39, ,D4,"201 WEST 16TH STREET, 16B                ",            ,10011,0,0,0,0,0,1930,2,D4,700000,2010-04-27 00:00:00
197,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,766,39, ,D4,"201 WEST 16TH STREET, 14E                ",            ,10011,0,0,0,0,0,1930,2,D4,384500,2010-05-26 00:00:00
198,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,770,48, ,D4,"210 WEST 21ST STREET, 4RW                ",            ,10011,0,0,0,0,0,1902,2,D4,720000,2010-05-25 00:00:00
199,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,771,20, ,D4,"233 WEST 21ST STREET, 6A                 ",            ,10011,0,0,0,0,0,1920,2,D4,606000,2010-01-21 00:00:00
200,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,771,28, ,D4,"221 WEST 21ST STREET, 2D                 ",            ,10011,0,0,0,0,0,1920,2,D4,355000,2010-03-19 00:00:00
201,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,771,38, ,D4,"201 WEST 21ST STREET, 7K                 ",            ,10011,0,0,0,0,0,1963,2,D4,337000,2010-04-15 00:00:00
202,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,771,65, ,D4,"250 WEST 22ND STREET, 5C                 ",            ,10011,0,0,0,0,0,1920,2,D4,670000,2010-03-23 00:00:00
203,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,772,69, ,D4,"244 WEST 23RD   STREET, 4A/5A            ",            ,10011,0,0,0,0,0,1900,2,D4,910000,2010-05-26 00:00:00
204,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,773,12, ,D4,"255 WEST 23RD STREET, 6CW                ",            ,10011,0,0,0,0,0,1940,2,D4,760000,2010-02-25 00:00:00
205,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,773,12, ,D4,"250 WEST 24TH STREET, 6DE                ",            ,10011,0,0,0,0,0,1940,2,D4,375000,2010-05-07 00:00:00
206,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,773,12, ,D4,"255 WEST 23 STREET, 5EE                  ",            ,10011,0,0,0,0,0,1940,2,D4,807500,2010-05-21 00:00:00
207,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,773,12, ,D4,"255 WEST 23RD STREET, 3FW                ",            ,10011,0,0,0,0,0,1940,2,D4,399000,2010-05-05 00:00:00
208,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,773,12, ,D4,"250 WEST 24TH STREET, 3FW                ",            ,10011,0,0,0,0,0,1940,2,D4,665000,2010-05-27 00:00:00
209,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,775,22, ,D4,"225 WEST 25TH STREET, 3H                 ",            ,10001,0,0,0,0,0,1939,2,D4,606000,2010-03-19 00:00:00
210,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,775,22, ,D4,"225 WEST 25TH STREET, 4F                 ",            ,10001,0,0,0,0,0,1939,2,D4,627000,2010-05-19 00:00:00
211,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,776,17, ,D4,"233 WEST 26TH STREET, 5E                 ",            ,10001,0,0,0,0,0,1977,2,D4,1575000,2010-01-29 00:00:00
212,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 14V                   ",            ,10011,0,0,0,0,0,1963,2,D4,632500,2010-01-04 00:00:00
213,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 12H                   ",            ,10011,0,0,0,0,0,1963,2,D4,649000,2010-02-02 00:00:00
214,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 3D                    ",            ,10011,0,0,0,0,0,1963,2,D4,909000,2010-03-08 00:00:00
215,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 4C                    ",            ,10011,0,0,0,0,0,1963,2,D4,470000,2010-03-15 00:00:00
216,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, PHF                   ",            ,10011,0,0,0,0,0,1963,2,D4,0,2010-03-15 00:00:00
217,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 15-A                  ",            ,10011,0,0,0,0,0,1963,2,D4,485000,2010-03-29 00:00:00
218,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 19M                   ",            ,10011,0,0,0,0,0,1963,2,D4,520000,2010-03-31 00:00:00
219,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 7TH AVENUE, 10V                       ",            ,10011,0,0,0,0,0,1963,2,D4,680000,2010-04-06 00:00:00
220,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,77 7TH AVE                               ,            ,10011,0,0,0,0,0,1963,2,D4,635000,2010-04-01 00:00:00
221,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 14L                   ",            ,10011,0,0,0,0,0,1963,2,D4,500000,2010-04-22 00:00:00
222,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,790,1, ,D4,"77 SEVENTH AVENUE, 12M                   ",            ,10011,0,0,0,0,0,1963,2,D4,999500,2010-05-18 00:00:00
223,1,CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,791,1, ,D0,"161 WEST 15TH, 5D                        ",            ,10011,0,0,0,0,0,1938,2,D0,950000,2010-01-11 00:00:00
