,"BRONX ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
201,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4785,12, ,B1,2981 TIEMANN AVENUE                      ,            ,10469,2,0,2,1856,1548,1960,1,B1,414894,2012-07-20 00:00:00
202,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4785,12, ,B1,2981 TIEMANN AVENUE                      ,            ,10469,2,0,2,1856,1548,1960,1,B1,200000,2012-01-23 00:00:00
203,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4787,10, ,B3,2845 TIEMANN AVENUE                      ,            ,10469,2,0,2,4386,1836,1935,1,B3,184800,2012-11-15 00:00:00
204,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4788,72, ,B1,2946 TIEMANN AVENUE                      ,            ,10469,2,0,2,2874,2585,1960,1,B1,270000,2012-07-10 00:00:00
205,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4788,240, ,B1,2912 TIEMANN AVENUE                      ,            ,10469,2,0,2,1900,2500,1955,1,B1,0,2012-07-19 00:00:00
206,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4789,28, ,B2,1767 ARNOW AVENUE                        ,            ,10469,2,0,2,4833,2721,2012,1,B2,0,2012-12-14 00:00:00
207,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4789,29, ,B3,1763 ARNOW AVENUE                        ,            ,10469,2,0,2,2677,2070,1920,1,B3,0,2012-12-14 00:00:00
208,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4789,49, ,B1,2948 GUNTHER                             ,            ,10469,2,0,2,2470,1800,1950,1,B1,399000,2012-09-10 00:00:00
209,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4789,49, ,B1,2948 GUNTHER AVENUE                      ,            ,10469,2,0,2,2470,1800,1950,1,B1,245000,2012-03-22 00:00:00
210,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4789,53, ,B1,2956 GUNTHER AVENUE                      ,            ,10469,2,0,2,1900,1800,1950,1,B1,439000,2012-11-28 00:00:00
211,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4789,53, ,B1,2956 GUNTHER AVENUE                      ,            ,10469,2,0,2,1900,1800,1950,1,B1,0,2012-01-20 00:00:00
212,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4789,53, ,B1,2956 GUNTHER AVENUE                      ,            ,10469,2,0,2,1900,1800,1950,1,B1,245000,2012-01-13 00:00:00
213,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4791,22, ,B1,2919 ELY AVENUE                          ,            ,10469,2,0,2,24989,2548,2006,1,B1,15000,2012-06-22 00:00:00
214,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4791,40, ,B3,2920 BRUNER AVENUE                       ,            ,10469,2,0,2,3552,850,1910,1,B3,0,2012-06-22 00:00:00
215,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4792,16, ,B1,2833A GUNTHER AVENUE                     ,            ,10469,2,0,2,2375,1836,1970,1,B1,0,2012-04-13 00:00:00
216,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4799,101, ,B1,2895 GRACE AVENUE                        ,            ,10469,2,0,2,2516,3201,2006,1,B1,0,2012-09-07 00:00:00
217,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4799,102, ,B1,2891 GRACE AVENUE                        ,            ,10469,2,0,2,1588,3201,2006,1,B1,0,2012-09-07 00:00:00
218,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4799,103, ,B1,2885 GRACE AVENUE                        ,            ,10469,2,0,2,1588,3201,2006,1,B1,0,2012-09-07 00:00:00
219,2,BAYCHESTER               ,02  TWO FAMILY HOMES                        ,1,4799,104, ,B1,2881 GRACE AVENUE                        ,            ,10469,2,0,2,2223,3201,2006,1,B1,0,2012-09-07 00:00:00
