,"STATEN ISLAND ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
134,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6260,39, ,B2,136 JEFFERSON BOULEVARD                  ,            ,10312,2,0,2,7550,2688,1975,1,B2,0,2012-05-04 00:00:00
135,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6268,31, ,B2,234 STAFFORD AVENUE                      ,            ,10312,2,0,2,4000,1920,1960,1,B2,0,2012-11-19 00:00:00
136,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6268,31, ,B2,234 STAFFORD AVENUE                      ,            ,10312,2,0,2,4000,1920,1960,1,B2,0,2012-05-30 00:00:00
137,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6270,48, ,B2,271 VINELAND AVENUE                      ,            ,10312,2,0,2,8000,2704,1970,1,B2,0,2012-02-21 00:00:00
138,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6280,49, ,B2,191 NORTH RAILROAD ST                    ,            ,10312,2,0,2,3822,2560,2011,1,B2,675000,2012-05-11 00:00:00
139,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6283,24, ,B2,327 IONIA AVENUE                         ,            ,10312,2,0,2,5900,2328,1986,1,B2,540000,2012-09-14 00:00:00
140,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6283,28, ,B2,331 IONIA AVENUE                         ,            ,10312,2,0,2,5000,2328,1986,1,B2,595000,2012-05-24 00:00:00
141,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6298,15, ,B1,90 RAMONA AVENUE                         ,            ,10312,2,0,2,8000,3815,1979,1,B1,650000,2012-10-19 00:00:00
142,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6305,17, ,B1,78 BELFIELD AVENUE                       ,            ,10312,2,0,2,10290,4060,1986,1,B1,0,2012-12-17 00:00:00
143,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6320,9, ,B2,105 DOWNES AVENUE                        ,            ,10312,2,0,2,4000,2870,2012,1,B2,0,2012-08-16 00:00:00
144,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6320,85, ,B2,71 BUFFINGTON AVENUE                     ,            ,10312,2,0,2,3528,2260,2004,1,B2,0,2012-03-13 00:00:00
145,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6320,90, ,B2,83 SOUTH RAILROAD ST                     ,            ,10312,2,0,2,5819,1984,2004,1,B2,399000,2012-08-02 00:00:00
146,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6322,13, ,B2,185 TENAFLY PLACE                        ,            ,10312,2,0,2,5000,2960,1996,1,B2,0,2012-12-12 00:00:00
147,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6349,28, ,B2,133 BENNETT PLACE                        ,            ,10312,2,0,2,9960,5200,1994,1,B2,0,2012-09-28 00:00:00
148,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6357,61, ,B9,62 BENNETT PLACE                         ,            ,10312,2,0,2,4000,2200,1986,1,B9,0,2012-10-19 00:00:00
149,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6397,4, ,B2,690 BARCLAY AVENUE                       ,            ,10312,2,0,2,4001,2300,1996,1,B2,575000,2012-07-20 00:00:00
150,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6402,1, ,B2,60 ALLEN PLACE                           ,            ,10312,2,0,2,4838,3400,1995,1,B2,0,2012-08-13 00:00:00
151,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6417,18, ,B2,197 EYLANDT STREET                       ,            ,10312,2,0,2,10822,3600,1988,1,B2,945000,2012-04-06 00:00:00
152,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6422,9, ,B9,706 SYCAMORE STREET                      ,            ,10312,2,0,2,8016,5948,1992,1,B9,980000,2012-07-26 00:00:00
153,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6424,74, ,B2,35 RAE AVENUE                            ,            ,10312,2,0,2,4000,2500,2002,1,B2,0,2012-08-28 00:00:00
154,5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6523,21, ,B2,123 ARBUTUS AVENUE                       ,            ,10312,2,0,2,10701,3440,2005,1,B2,0,2012-12-14 00:00:00
155,5,ANNADALE                 ,03  THREE FAMILY HOMES                      ,1,6242,11, ,C0,22 MOSELY AVENUE                         ,            ,10312,3,0,3,5500,3460,1930,1,C0,540000,2012-06-07 00:00:00
156,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5425,20, ,V0,HYLAN BOULEVARD                          ,            ,10312,0,0,0,4800,0,0,1,V0,212500,2012-11-06 00:00:00
157,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5425,20, ,V0,HYLAN BOULEVARD                          ,            ,10312,0,0,0,4800,0,0,1,V0,10,2012-10-30 00:00:00
158,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6216,16, ,V0,FABIAN STREET                            ,            ,10312,0,0,0,4000,0,0,1,V0,0,2012-06-11 00:00:00
159,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6245,260, ,V0,FURMAN STREET                            ,            ,10312,0,0,0,4200,0,0,1,V0,0,2012-02-23 00:00:00
160,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6245,262, ,A3,FURMAN STREET                            ,            ,10312,1,0,1,4200,2152,2012,1,V0,0,2012-02-23 00:00:00
161,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6249,214, ,A1,ANNADALE ROAD                            ,            ,10312,1,0,1,4595,2208,2012,1,V0,614003,2012-06-21 00:00:00
162,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,633, ,V0,ELY AVENUE                               ,            ,10312,0,0,0,20827,0,0,1,V0,675000,2012-08-01 00:00:00
163,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6259,12, ,V0,DETROIT AVENUE                           ,            ,10312,0,0,0,8000,0,0,1,V0,285000,2012-12-28 00:00:00
164,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6259,14, ,V0,DETROIT AVENUE                           ,            ,10312,0,0,0,8000,0,0,1,V0,0,2012-12-28 00:00:00
165,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6261,15, ,V0,IONIA AVENUE                             ,            ,10312,0,0,0,8000,0,0,1,V0,497500,2012-12-17 00:00:00
166,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6274,1, ,V0,BURCHARD AVENUE                          ,            ,0,0,0,0,2782,0,0,1,V0,0,2012-06-05 00:00:00
167,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6277,55, ,V0,EDGEGROVE AVENUE                         ,            ,10312,0,0,0,5394,0,0,1,V0,0,2012-09-01 00:00:00
168,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6287,34, ,A3,RATHBUN AVENUE                           ,            ,10312,1,0,1,5000,3221,2012,1,V0,0,2012-02-14 00:00:00
169,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6300,55, ,V0,RATHBUN AVENUE                           ,            ,10312,0,0,0,8000,0,0,1,V0,469000,2012-10-22 00:00:00
170,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6321,300, ,V0,ALVINE AVENUE                            ,            ,10312,0,0,0,1394,0,0,1,V0,0,2012-12-21 00:00:00
171,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6402,7, ,V0,HYLAN BOULEVARD                          ,            ,10312,0,0,0,2583,0,0,1,V0,481822,2012-06-22 00:00:00
172,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6402,8, ,V0,HYLAN BOULEVARD                          ,            ,10312,0,0,0,2400,0,0,1,V0,0,2012-06-22 00:00:00
173,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6426,69, ,V0,SYCAMORE STREET                          ,            ,10312,0,0,0,4000,0,0,1,V0,88000,2012-01-12 00:00:00
174,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6427,16, ,V0,SYCAMORE STREET                          ,            ,0,0,0,0,4000,0,0,1,V0,0,2012-01-12 00:00:00
175,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,9, ,V0,POUGHKEEPSIE COURT                       ,            ,10312,0,0,0,13177,0,0,1,V0,200000,2012-11-30 00:00:00
176,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,35, ,V0,DOMINICK LANE                            ,            ,10312,0,0,0,10012,0,0,1,V0,0,2012-11-30 00:00:00
177,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6442,37, ,B2,POILLON AVENUE                           ,            ,10312,2,0,2,4600,2730,2012,1,V0,0,2012-09-18 00:00:00
178,5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475,100, ,V0,NICOLOSI LOOP                            ,            ,10312,0,0,0,33530,0,0,1,V0,800000,2012-11-29 00:00:00
179,5,ANNADALE                 ,06  TAX CLASS 1 - OTHER                     ,1,6257,70, ,G0,625 BELFIELD AVENUE                      ,            ,10312,0,0,0,3000,0,1982,1,G0,265000,2012-11-05 00:00:00
180,5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,5408,27, ,K4,4651 HYLAN BOULEVARD                     ,            ,10312,1,1,2,2750,3165,1931,4,O9,0,2012-05-01 00:00:00
181,5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,6225,4, ,O9,847 ANNADALE ROAD                        ,            ,10312,0,1,1,4736,2800,1987,4,O9,590000,2012-06-12 00:00:00
182,5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,1,6249,421, ,A1,908 ANNADALE ROAD                        ,            ,10312,1,2,1,3795,1900,1950,4,O9,285000,2012-10-15 00:00:00
183,5,ANNADALE                 ,22  STORE BUILDINGS                         ,4,6469,37, ,K1,5086 AMBOY ROAD                          ,            ,10312,0,1,1,6950,967,1931,4,K1,0,2012-02-09 00:00:00
184,5,ANNADALE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,6358,1, ,I5,4771 HYLAN BOULEVARD                     ,            ,10312,0,1,1,121985,43788,1985,4,I5,0,2012-11-15 00:00:00
185,5,ANNADALE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,6358,1, ,I5,4771 HYLAN BOULEVARD                     ,            ,10312,0,1,1,121985,43788,1985,4,I5,0,2012-10-03 00:00:00
186,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5724,60, ,A5,101 GARY STREET                          ,            ,10312,1,0,1,2600,2304,2002,1,A5,460000,2012-05-17 00:00:00
187,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,17, ,A5,33 CHATHAM STREET                        ,            ,10312,1,0,1,1400,1420,1997,1,A5,355000,2012-10-16 00:00:00
188,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,34, ,A5,52 WINSTON STREET                        ,            ,10312,1,0,1,2280,1800,1996,1,A5,367000,2012-10-11 00:00:00
189,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,162, ,A5,27 WINSTON STREET                        ,            ,10312,1,0,1,2488,2284,2003,1,A5,0,2012-04-24 00:00:00
190,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,184, ,A5,36 HINTON STREET                         ,            ,10312,1,0,1,2658,2284,2003,1,A5,390000,2012-08-09 00:00:00
191,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,186, ,A5,26 HINTON STREET                         ,            ,10312,1,0,1,2658,2284,2003,1,A5,420000,2012-04-25 00:00:00
192,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5726,59, ,A5,27 BENSON STREET                         ,            ,10312,1,0,1,2488,1900,2004,1,A5,408000,2012-10-11 00:00:00
193,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5727,5, ,A5,22 KENILWORTH AVENUE                     ,            ,10312,1,0,1,1545,1920,2002,1,A5,340000,2012-10-09 00:00:00
194,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5727,29, ,A5,80 KENILWORTH AVENUE                     ,            ,10312,1,0,1,1230,1540,1995,1,A5,0,2012-06-28 00:00:00
195,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5727,51, ,A5,126 KENILWORTH AVENUE                    ,            ,10312,1,0,1,1300,1360,1998,1,A5,0,2012-01-17 00:00:00
196,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5727,87, ,A5,184 KENILWORTH AVENUE                    ,            ,10312,1,0,1,2800,1360,1998,1,A5,125000,2012-07-25 00:00:00
197,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,312, ,A5,161 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,451230,2012-10-19 00:00:00
198,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,313, ,A5,159 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,461370,2012-09-14 00:00:00
199,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,317, ,A5,149 PRESENTATIOJN CIRCLE                 ,            ,10312,1,0,1,3863,2202,2011,1,A5,505986,2012-02-22 00:00:00
200,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,318, ,A5,147 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2230,1991,2011,1,A5,455000,2012-10-04 00:00:00
201,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,319, ,A5,145 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2348,1991,2011,1,A5,375180,2012-03-21 00:00:00
202,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,320, ,A5,143 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2336,1991,2011,1,A5,471510,2012-03-02 00:00:00
203,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,321, ,A5,141 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2388,1991,2011,1,A5,461370,2012-10-03 00:00:00
204,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,322, ,A5,139 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2529,1991,2011,1,A5,471510,2012-02-14 00:00:00
205,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,323, ,A5,137 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,4577,1991,2011,1,A5,451230,2012-11-15 00:00:00
206,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,335, ,A5,160 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,4923,2030,2011,1,A5,499902,2012-01-27 00:00:00
207,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,336, ,A5,164 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1978,1991,2011,1,A5,436020,2012-01-10 00:00:00
208,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,337, ,A5,166 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1977,1991,2011,1,A5,445496,2012-01-19 00:00:00
209,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,339, ,A5,170 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1974,1991,2011,1,A5,451230,2012-04-24 00:00:00
210,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,340, ,A5,172 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2499,1991,2011,1,A5,471408,2012-12-17 00:00:00
211,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,345, ,A5,190 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,6212,1991,2011,1,A5,476479,2012-02-07 00:00:00
212,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,346, ,A5,192 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2466,1991,2011,1,A5,0,2012-08-29 00:00:00
213,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,346, ,A5,192 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2466,1991,2011,1,A5,446160,2012-08-21 00:00:00
214,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,348, ,A5,196 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2497,1991,2011,1,A5,461370,2012-08-14 00:00:00
215,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,349, ,A5,198 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2094,1991,2011,1,A5,446160,2012-01-04 00:00:00
216,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,353, ,A5,208 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,4522,2484,2011,1,A5,534581,2012-05-14 00:00:00
217,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,354, ,A5,210 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2530,1991,2011,1,A5,461370,2012-06-26 00:00:00
218,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,379, ,A5,54 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2341,1991,2011,1,A5,451230,2012-06-25 00:00:00
219,5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,411, ,A5,75 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2255,1991,2011,1,A5,451230,2012-06-22 00:00:00
