,"STATEN ISLAND ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
701,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1489,1137, ,R3,12 HOLIDAY WAY                           ,            ,10314,1,0,1,0,0,1986,1,R3,227500,2013-08-09 00:00:00
702,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1489,1139, ,R3,4 HOLIDAY WAY                            ,            ,10314,1,0,1,0,0,1986,1,R3,265000,2013-09-06 00:00:00
703,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1489,1149, ,R3,11 TIGER COURT                           ,            ,10314,1,0,1,0,0,1986,1,R3,178400,2013-08-26 00:00:00
704,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1489,1156, ,R3,20 TIGER COURT                           ,            ,10314,1,0,1,0,0,1986,1,R3,218000,2013-09-19 00:00:00
705,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1489,1235, ,R3,12 VEDDER AVENUE                         ,100,10314,1,0,1,0,0,1986,1,R3,180000,2013-04-19 00:00:00
706,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1004, ,R3,1187A RICHMOND AVENUE                    ,            ,10314,1,0,1,0,0,1986,1,R3,220000,2013-02-01 00:00:00
707,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1011, ,R3,17 ARMAND STREET                         ,            ,10314,1,0,1,0,0,1986,1,R3,217000,2013-06-21 00:00:00
708,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1027, ,R3,42A LEO STREET                           ,            ,10314,1,0,1,0,0,1986,1,R3,243000,2013-10-25 00:00:00
709,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1071, ,R3,32A MELISSA STREET                       ,            ,10314,1,0,1,0,0,1986,1,R3,265200,2013-05-29 00:00:00
710,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1130, ,R3,37A MARC STREET                          ,            ,10314,1,0,1,0,0,1986,1,R3,220000,2013-06-12 00:00:00
711,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1131, ,R3,36A ANITA STREET                         ,            ,10314,1,0,1,0,0,1986,1,R3,240000,2013-12-30 00:00:00
712,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1137, ,R3,24A ANITA STREET                         ,            ,10314,1,0,1,0,0,1986,1,R3,0,2013-05-15 00:00:00
713,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1138, ,R3,24 ANITA STREET                          ,            ,10314,1,0,1,0,0,1986,1,R3,220000,2013-05-15 00:00:00
714,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1157, ,R3,35 ANITA STREET                          ,            ,10314,1,0,1,0,0,1986,1,R3,234600,2013-08-23 00:00:00
715,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1179, ,R3,19 PETER STREET                          ,            ,10314,1,0,1,0,0,1986,1,R3,224000,2013-06-17 00:00:00
716,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1495,1186, ,R3,37A PETER STREET                         ,            ,10314,1,0,1,0,0,1986,1,R3,265700,2013-09-13 00:00:00
717,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1548,1013, ,R3,78 DEBBIE STREET                         ,6A          ,10314,1,0,1,0,0,1989,1,R3,10,2013-09-25 00:00:00
718,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1548,1020, ,R3,72 DEBBIE STREET                         ,9B          ,10314,1,0,1,0,0,1989,1,R3,270000,2013-03-20 00:00:00
719,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1548,1052, ,R3,35 JENNIFER PLACE                        ,25B         ,10314,1,0,1,0,0,1989,1,R3,265000,2013-04-12 00:00:00
720,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1548,2019, ,R3,60 JENNIFER PLACE                        ,10A         ,10314,1,0,1,0,0,1998,1,R3,260000,2013-07-26 00:00:00
721,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1548,2028, ,R3,52 JENNIFER PLACE                        ,14B         ,10314,1,0,1,0,0,1998,1,R3,100,2013-04-22 00:00:00
722,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1548,2037, ,R3,42 JENNIFER PLACE                        ,19A         ,10314,1,0,1,0,0,1998,1,R3,280000,2013-12-11 00:00:00
723,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1006, ,R3,16 PARKVIEW LOOP                         ,            ,10314,1,0,1,0,0,1980,1,R3,285000,2013-08-08 00:00:00
724,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1006, ,R3,16 PARKVIEW LOOP                         ,            ,10314,1,0,1,0,0,1980,1,R3,0,2013-05-29 00:00:00
725,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1027, ,R3,70 PARKVIEW LOOP                         ,            ,10314,1,0,1,0,0,1980,1,R3,0,2013-04-17 00:00:00
726,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1047, ,R3,149 MORANI STREET                        ,            ,10314,1,0,1,0,0,1980,1,R3,285000,2013-02-05 00:00:00
727,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1062, ,R3,113 MORANI STREET                        ,            ,10314,1,0,1,0,0,1980,1,R3,272000,2013-10-10 00:00:00
728,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1064, ,R3,109 MORANI STREET                        ,            ,10314,1,0,1,0,0,1980,1,R3,114000,2013-01-22 00:00:00
729,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1072, ,R3,96 PARKVIEW LOOP                         ,            ,10314,1,0,1,0,0,1980,1,R3,275000,2013-12-30 00:00:00
730,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1079, ,R3,118 PARKVIEW LOOP                        ,            ,10314,1,0,1,0,0,1980,1,R3,230000,2013-01-22 00:00:00
731,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1089, ,R3,97 PARKVIEW LOOP                         ,            ,10314,1,0,1,0,0,1980,1,R3,285000,2013-01-15 00:00:00
732,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1104, ,R3,177 PARKVIEW LOOP                        ,            ,10314,1,0,1,0,0,1980,1,R3,270000,2013-10-04 00:00:00
733,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1112, ,R3,144 PARKVIEW LOOP                        ,            ,10314,1,0,1,0,0,1980,1,R3,285000,2013-10-28 00:00:00
734,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1133, ,R3,191 PARKVIEW LOOP                        ,            ,10314,1,0,1,0,0,1980,1,R3,31372,2013-12-26 00:00:00
735,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1151, ,R3,101 PARKVIEW LOOP                        ,            ,10314,1,0,1,0,0,1980,1,R3,165000,2013-07-25 00:00:00
736,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1152, ,R3,93 DEBBIE STREET                         ,            ,10314,1,0,1,0,0,1980,1,R3,275000,2013-01-17 00:00:00
737,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1552,1156, ,R3,97 DEBBIE STREET                         ,            ,10314,1,0,1,0,0,1980,1,R3,230000,2013-10-31 00:00:00
738,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1644,1018, ,R3,1246 RICHMOND AVENUE                     ,            ,10314,1,0,1,0,0,1984,1,R3,262500,2013-11-18 00:00:00
739,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1644,1029, ,R3,1264A RICHMOND AVENUE                    ,            ,10314,1,0,1,0,0,1984,1,R3,255000,2013-10-01 00:00:00
740,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1036, ,R3,87 WOLKOFF LANE                          ,36,10303,1,0,1,0,0,1988,1,R3,305000,2013-10-22 00:00:00
741,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1052, ,R3,74 REGAL WALK                            ,52,10303,1,0,1,0,0,1988,1,R3,260000,2013-02-19 00:00:00
742,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1070, ,R3,305 ADA DRIVE                            ,70,10314,1,0,1,0,0,1988,1,R3,270000,2013-08-07 00:00:00
743,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1094, ,R3,73 REGAL WALK                            ,107,10303,1,0,1,0,0,1988,1,R3,0,2013-01-23 00:00:00
744,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1130, ,R3,45 REGAL WALK                            ,            ,10303,1,0,1,0,0,1988,1,R3,150000,2013-08-19 00:00:00
745,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1142, ,R3,27 REGAL WALK                            ,            ,10303,1,0,1,0,0,1988,1,R3,220400,2013-11-04 00:00:00
746,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1143, ,R3,25 REGAL WALK                            ,156,10303,1,0,1,0,0,1988,1,R3,295000,2013-03-20 00:00:00
747,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1651,1204, ,R3,20 FARRAGUT AVENUE                       ,86,10303,1,0,1,0,0,1988,1,R3,125000,2013-04-19 00:00:00
748,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1659,1021, ,R3,43 ADA DRIVE                             ,            ,10314,1,0,1,0,0,1983,1,R3,217000,2013-12-06 00:00:00
749,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1659,1033, ,R3,40 ADA DRIVE                             ,            ,10314,1,0,1,0,0,1983,1,R3,209000,2013-05-09 00:00:00
750,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1659,1044, ,R3,30 ADA DRIVE                             ,            ,10314,1,0,1,0,0,1983,1,R3,220000,2013-07-03 00:00:00
751,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1659,1065, ,R3,33 REGIS DRIVE                           ,            ,10314,1,0,1,0,0,1983,1,R3,226600,2013-03-19 00:00:00
752,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1659,1075, ,R3,22 REGIS DRIVE                           ,            ,10314,1,0,1,0,0,1983,1,R3,0,2013-05-15 00:00:00
753,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1668,1023, ,R3,42 WOLKOFF LANE                          ,            ,10303,1,0,1,0,0,1983,1,R3,220500,2013-08-02 00:00:00
754,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1668,1076, ,R3,97 SELVIN LOOP                           ,            ,10303,1,0,1,0,0,1983,1,R3,234500,2013-10-28 00:00:00
755,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1668,1105, ,R3,524A LISK AVENUE                         ,            ,10303,1,0,1,0,0,1985,1,R3,130000,2013-01-18 00:00:00
756,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1668,1107, ,R3,528A LISK AVENUE                         ,            ,10303,1,0,1,0,0,1985,1,R3,190000,2013-03-29 00:00:00
757,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1668,1111, ,R3,94A WOLKOFF LANE                         ,            ,10303,1,0,1,0,0,1985,1,R3,170000,2013-07-12 00:00:00
758,5,BULLS HEAD               ,04  TAX CLASS 1 CONDOS                      ,1A,1668,1177, ,R3,400A LISK AVENUE                         ,            ,10303,1,0,1,0,0,1985,1,R3,207500,2013-09-04 00:00:00
