,"STATEN ISLAND ANNUALIZE SALE FOR 2014.  (All Sales From  Jan 1, 2014 - Dec 31, 2014)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2015.  Coop Sales Files as of 4/3/2015.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name 1/10/15.  Descriptive Data as of 3/22/15,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
1472,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5613,85, ,A5,23 DRUMGOOLE ROAD EAST                   ,            ,10312,1,0,1,1274,1240,1987,1,A5,378859,2014-02-11 00:00:00
1473,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5613,108, ,A5,12 KATHY COURT                           ,            ,10312,1,0,1,806,736,1988,1,A5,180000,2014-11-24 00:00:00
1474,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5614,91, ,A5,687A BARLOW AVENUE                       ,            ,10312,1,0,1,588,1008,1988,1,A5,287500,2014-12-18 00:00:00
1475,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5614,98, ,A5,174 WAINWRIGHT AVENUE                    ,            ,10312,1,0,1,868,1008,1988,1,A5,275000,2014-12-23 00:00:00
1476,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5614,140, ,A5,164 WAINWRIGHT AVENUE                    ,            ,10312,1,0,1,1302,816,1988,1,A5,255000,2014-09-19 00:00:00
1477,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5614,246, ,A5,753 BARLOW AVENUE                        ,            ,10312,1,0,1,1810,1674,1992,1,A5,350000,2014-01-31 00:00:00
1478,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5614,253, ,A1,182 DRUMGOOLE ROAD EAST                  ,            ,10312,1,0,1,1822,1998,1992,1,A1,0,2014-08-26 00:00:00
1479,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5616,40, ,A9,499 POMPEY AVENUE                        ,            ,10312,1,0,1,5005,1280,1960,1,A9,365000,2014-10-15 00:00:00
1480,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5616,67, ,A9,12 RAY STREET                            ,            ,10312,1,0,1,3000,1280,1960,1,A9,420000,2014-07-15 00:00:00
1481,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5616,100, ,A9,33 RAY STREET                            ,            ,10312,1,0,1,2500,1280,1965,1,A9,415000,2014-07-07 00:00:00
1482,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5619,56, ,A9,78 MOFFETT STREET                        ,            ,10312,1,0,1,2964,1440,1970,1,A9,420000,2014-10-14 00:00:00
1483,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5619,207, ,A9,20 ADLAI CIRCLE                          ,            ,10312,1,0,1,2542,1360,1973,1,A9,0,2014-11-25 00:00:00
1484,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5621,71, ,A5,81 MOFFETT STREET                        ,            ,10312,1,0,1,1352,1648,1991,1,A5,320000,2014-03-21 00:00:00
1485,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5624,22, ,A9,80 RYE AVENUE                            ,            ,10312,1,0,1,2800,1720,1975,1,A9,380000,2014-11-14 00:00:00
1486,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5625,19, ,A2,86 SERRELL AVENUE                        ,            ,10312,1,0,1,3850,780,1955,1,A2,480000,2014-04-09 00:00:00
1487,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5625,75, ,A2,105 PETRUS AVENUE                        ,            ,10312,1,0,1,10000,1055,1960,1,A2,682000,2014-06-03 00:00:00
1488,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5636,64, ,A5,186 FIGUREA AVENUE                       ,            ,10312,1,0,1,1428,1585,1988,1,A5,355000,2014-11-24 00:00:00
1489,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5636,186, ,A5,797 KATAN AVENUE                         ,            ,10312,1,0,1,2210,1336,1987,1,A5,333000,2014-11-14 00:00:00
1490,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5639,5, ,A5,423 ANNADALE ROAD                        ,            ,10312,1,0,1,2520,1800,1993,1,A5,470000,2014-03-13 00:00:00
1491,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5642,46, ,A5,7 MARNE AVENUE                           ,            ,10312,1,0,1,2500,2416,1992,1,A5,432000,2014-05-12 00:00:00
1492,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5642,178, ,A5,784 BARLOW AVENUE                        ,            ,10312,1,0,1,2920,1944,1992,1,A5,365000,2014-08-19 00:00:00
1493,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5642,187, ,A5,768 BARLOW AVENUE                        ,            ,10312,1,0,1,1727,1381,1992,1,A5,345000,2014-02-03 00:00:00
1494,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5643,11, ,A5,735 LEVERETT AVENUE                      ,            ,10312,1,0,1,1625,1667,2012,1,A5,0,2014-01-07 00:00:00
1495,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5643,141, ,A5,68 READING AVENUE                        ,            ,10312,1,0,1,2000,1532,1992,1,A5,430000,2014-06-26 00:00:00
1496,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5645,32, ,A9,171 CROSSFIELD AVENUE                    ,            ,10312,1,0,1,3393,1140,1978,1,A9,0,2014-03-17 00:00:00
1497,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5645,40, ,A9,157 CROSSFIELD AVENUE                    ,            ,10312,1,0,1,1135,1396,1991,1,A9,0,2014-10-17 00:00:00
1498,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5645,52, ,A5,14 DORVAL AVENUE                         ,            ,10312,1,0,1,2480,1396,1990,1,A5,365000,2014-10-01 00:00:00
1499,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5645,79, ,A5,544 DRUMGOOLE ROAD WEST                  ,            ,10312,1,0,1,926,1513,1991,1,A5,305000,2014-11-12 00:00:00
1500,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5651,61, ,A9,22 WATKINS AVENUE                        ,            ,10312,1,0,1,3045,1760,1976,1,A9,374400,2014-04-02 00:00:00
1501,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5652,31, ,A1,72 BERRY AVENUE                          ,            ,10312,1,0,1,4560,2400,1977,1,A1,0,2014-12-30 00:00:00
1502,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5652,38, ,A9,47 WATKINS AVENUE                        ,            ,10312,1,0,1,3700,2088,1978,1,A9,0,2014-08-08 00:00:00
1503,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5652,51, ,A2,75 WATKINS AVENUE                        ,            ,10312,1,0,1,4000,1567,1977,1,A2,475000,2014-06-20 00:00:00
1504,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,15, ,A9,106 LADD AVENUE                          ,            ,10312,1,0,1,3589,2088,1978,1,A9,0,2014-03-06 00:00:00
1505,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,44, ,A9,79 BERRY AVENUE                          ,            ,10312,1,0,1,3201,1920,1978,1,A9,0,2014-02-28 00:00:00
1506,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,61, ,A5,66 LADD AVENUE                           ,            ,10312,1,0,1,3135,1920,1978,1,A5,465000,2014-04-10 00:00:00
1507,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,71, ,A9,48 LADD AVENUE                           ,            ,10312,1,0,1,3234,1920,1978,1,A9,469000,2014-09-02 00:00:00
1508,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,102, ,A5,12 ALEXANDRA COURT                       ,            ,10312,1,0,1,604,1480,1989,1,A5,285650,2014-10-20 00:00:00
1509,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,103, ,A5,14 ALEXANDRA COURT                       ,            ,10312,1,0,1,645,1480,1989,1,A5,285000,2014-03-18 00:00:00
1510,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,118, ,A5,22 CHALLENGER DRIVE                      ,            ,10312,1,0,1,797,1480,1989,1,A5,0,2014-10-02 00:00:00
1511,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5653,130, ,A9,25 BERRY AVENUE                          ,            ,10312,1,0,1,3686,1920,1978,1,A9,0,2014-09-17 00:00:00
1512,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5654,14, ,A9,90 TOKEN STREET                          ,            ,10312,1,0,1,3300,1200,1975,1,A9,286000,2014-11-20 00:00:00
1513,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5654,14, ,A9,90 TOKEN STREET                          ,            ,10312,1,0,1,3300,1200,1975,1,A9,500,2014-10-07 00:00:00
1514,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5654,23, ,A9,72 TOKEN STREET                          ,            ,10312,1,0,1,3300,1200,1975,1,A9,0,2014-04-29 00:00:00
1515,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5654,61, ,A9,38 TOKEN STREET                          ,            ,10312,1,0,1,3300,1920,1975,1,A9,470000,2014-06-11 00:00:00
1516,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5655,4, ,A5,35 FUTURITY PLACE                        ,            ,10312,1,0,1,2090,1120,1994,1,A5,345000,2014-12-09 00:00:00
1517,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5655,4, ,A5,35 FUTURITY PLACE                        ,            ,10312,1,0,1,2090,1120,1994,1,A5,0,2014-04-09 00:00:00
1518,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5655,29, ,A5,20 CROSSFIELD AVENUE                     ,            ,10312,1,0,1,1540,1420,1995,1,A5,0,2014-02-03 00:00:00
1519,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5660,10, ,A5,46 NOTUS AVENUE                          ,            ,10312,1,0,1,3500,1940,1995,1,A5,428000,2014-11-14 00:00:00
1520,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5664,9, ,A9,18 SMYRNA AVENUE                         ,            ,10312,1,0,1,7060,1440,1980,1,A9,10,2014-01-07 00:00:00
1521,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5664,110, ,A1,810 DRUMGOOLE ROAD WEST                  ,            ,10312,1,0,1,10800,1728,1985,1,A1,660000,2014-01-29 00:00:00
1522,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5665,41, ,A9,708 DRUMGOOLE ROAD WEST                  ,            ,10312,1,0,1,2800,1520,1980,1,A9,438900,2014-10-02 00:00:00
1523,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5665,49, ,A1,722 DRUMGOOLE ROAD WEST                  ,            ,10312,1,0,1,3008,2000,1980,1,A1,508500,2014-10-21 00:00:00
1524,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5665,49, ,A1,722 DRUMGOOLE ROAD WEST                  ,            ,10312,1,0,1,3008,2000,1980,1,A1,0,2014-07-31 00:00:00
1525,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5668,174, ,A5,256 WOEHRLE AVENUE                       ,            ,10312,1,0,1,2500,1680,1980,1,A5,417000,2014-08-14 00:00:00
1526,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5668,175, ,A5,260 WOEHRLE AVENUE                       ,            ,10312,1,0,1,2500,1680,1980,1,A5,7000,2014-08-27 00:00:00
1527,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5669,60, ,A5,12 WARING AVENUE                         ,            ,10312,1,0,1,2400,1540,1980,1,A5,0,2014-10-16 00:00:00
1528,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5674,68, ,A5,78 WOEHRLE AVENUE                        ,            ,10312,1,0,1,2794,1440,1975,1,A5,425000,2014-09-11 00:00:00
1529,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5675,37, ,A5,73 WOEHRLE AVENUE                        ,            ,10312,1,0,1,2400,1840,1975,1,A5,397500,2014-10-24 00:00:00
1530,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5675,75, ,A5,48 LORING AVENUE                         ,            ,10312,1,0,1,2283,1840,1975,1,A5,404790,2014-12-18 00:00:00
1531,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5677,43, ,A9,38 IBSEN AVENUE                          ,            ,10312,1,0,1,2767,1280,1980,1,A9,1000,2014-03-14 00:00:00
1532,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5677,47, ,A9,32 IBSEN AVENUE                          ,            ,10312,1,0,1,2508,1280,1980,1,A9,0,2014-12-15 00:00:00
1533,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5678,23, ,A9,14 ALEXANDER AVENUE                      ,            ,10312,1,0,1,2400,1408,1980,1,A9,385000,2014-12-22 00:00:00
1534,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5678,27, ,A9,22 ALEXANDER AVENUE                      ,            ,10312,1,0,1,3600,2088,1980,1,A9,0,2014-09-16 00:00:00
1535,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5678,51, ,A1,39 IBSEN AVENUE                          ,            ,10312,1,0,1,3100,1584,1980,1,A1,359000,2014-08-07 00:00:00
1536,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5679,34, ,A9,262 ANNADALE ROAD                        ,            ,10312,1,0,1,3075,1472,1980,1,A9,409000,2014-04-30 00:00:00
1537,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5679,54, ,A9,608 DRUMGOOLE ROAD WEST                  ,            ,10312,1,0,1,3136,1472,1982,1,A9,0,2014-10-23 00:00:00
1538,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5679,79, ,A1,67 MC ARTHUR AVENUE                      ,            ,10312,1,0,1,4000,2800,1982,1,A1,0,2014-08-20 00:00:00
1539,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5680,26, ,A9,84 GOLD AVENUE                           ,            ,10312,1,0,1,2642,1280,1970,1,A9,355000,2014-05-16 00:00:00
1540,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5680,254, ,A9,14 FORRESTAL COURT                       ,            ,10312,1,0,1,2575,1120,1985,1,A9,371280,2014-07-25 00:00:00
1541,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5680,295, ,A5,93 ALEXANDER AVENUE                      ,            ,10312,1,0,1,2700,1200,1980,1,A5,405000,2014-12-10 00:00:00
1542,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5680,380, ,A9,210 WOODROW ROAD                         ,            ,10312,1,0,1,2800,1880,1978,1,A9,380000,2014-07-29 00:00:00
1543,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5681,15, ,A9,52 SUNFIELD AVENUE                       ,            ,10312,1,0,1,2475,1280,1973,1,A9,400000,2014-07-22 00:00:00
1544,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5681,69, ,A9,65 GOLD AVENUE                           ,            ,10312,1,0,1,2400,1344,1973,1,A9,379000,2014-04-08 00:00:00
1545,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5683,14, ,A9,107 KENMORE STREET                       ,            ,10312,1,0,1,2500,1649,1974,1,A9,448000,2014-05-05 00:00:00
1546,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5683,70, ,A9,3 KENMORE STREET                         ,            ,10312,1,0,1,2838,1720,1977,1,A9,385000,2014-12-10 00:00:00
1547,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5683,129, ,A9,152 ANNADALE ROAD                        ,            ,10312,1,0,1,3000,897,1970,1,A9,280800,2014-03-25 00:00:00
1548,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5683,161, ,A9,59 SUNFIELD AVENUE                       ,            ,10312,1,0,1,2400,1092,1970,1,A9,360000,2014-10-09 00:00:00
1549,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5683,168, ,A9,75 SUNFIELD AVENUE                       ,            ,10312,1,0,1,2400,1092,1970,1,A9,300000,2014-06-25 00:00:00
1550,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,65, ,A9,96 KENMORE STREET                        ,            ,10312,1,0,1,2430,1292,1979,1,A9,397000,2014-03-12 00:00:00
1551,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5685,73, ,A9,112 KENMORE STREET                       ,            ,10312,1,0,1,2538,1216,1979,1,A9,435000,2014-01-24 00:00:00
1552,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5687,38, ,A2,151 HEFFERNAN STREET                     ,            ,10312,1,0,1,2600,884,1974,1,A2,0,2014-09-19 00:00:00
1553,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5687,190, ,A0,24 ANNADALE ROAD                         ,            ,10312,1,0,1,7800,1429,1955,1,A0,490000,2014-06-04 00:00:00
1554,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5688,21, ,A9,80 BOYLAN STREET                         ,            ,10312,1,0,1,3000,1420,1970,1,A9,0,2014-05-05 00:00:00
1555,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5696,50, ,A1,67 DETROIT AVENUE                        ,            ,10312,1,0,1,5800,1860,1930,1,A1,427000,2014-10-23 00:00:00
1556,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5698,78, ,S1,107 EDGEGROVE AVENUE                     ,            ,10312,1,1,2,6000,3250,1994,1,S1,725000,2014-03-04 00:00:00
1557,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5709,1, ,A2,583 CARLTON BOULEVARD                    ,            ,10312,1,0,1,3800,2072,1965,1,A2,530500,2014-04-10 00:00:00
1558,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5710,40, ,A2,546 CARLTON BOULEVARD                    ,            ,10312,1,0,1,10000,2184,1970,1,A2,805000,2014-10-29 00:00:00
1559,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5711,11, ,A5,130 STAFFORD AVENUE                      ,            ,10312,1,0,1,2850,1352,1965,1,A5,0,2014-10-17 00:00:00
1560,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5711,47, ,A2,534 CARLTON BOULEVARD                    ,            ,10312,1,0,1,8800,1623,1950,1,A2,599000,2014-10-30 00:00:00
1561,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5712,1, ,A2,501 ARDEN AVENUE                         ,            ,10312,1,0,1,5400,960,1950,1,A2,430000,2014-08-26 00:00:00
1562,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5712,14, ,A2,154 VINELAND AVENUE                      ,            ,10312,1,0,1,4100,1056,1950,1,A2,300000,2014-02-28 00:00:00
1563,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5712,62, ,A2,71 STAFFORD AVENUE                       ,            ,10312,1,0,1,4000,800,1950,1,A2,0,2014-11-11 00:00:00
1564,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5712,80, ,A2,107 STAFFORD AVENUE                      ,            ,10312,1,0,1,4000,800,1950,1,A2,495000,2014-07-30 00:00:00
1565,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5713,1, ,A2,91 SHELDON AVENUE                        ,            ,10312,1,0,1,4000,1144,1950,1,A2,499900,2014-09-23 00:00:00
1566,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5713,12, ,A1,22 SINCLAIR AVENUE                       ,            ,10312,1,0,1,4000,2200,2010,1,A1,735000,2014-07-28 00:00:00
1567,5,ELTINGVILLE              ,01  ONE FAMILY DWELLINGS                    ,1,5715,58, ,A5,15 STAFFORD AVENUE                       ,            ,10312,1,0,1,2525,1720,1980,1,A5,225000,2014-04-14 00:00:00
